2025-08-19 22:43:52,035 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,096 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,096 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,096 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,096 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,097 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,097 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,097 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,097 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,097 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,097 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,097 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,098 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,098 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,098 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,098 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,098 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,098 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,098 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,099 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,099 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,099 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,099 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,099 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,099 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,100 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,100 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,100 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,100 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,100 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,100 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,100 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,101 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,101 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,101 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,101 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,101 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,101 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,101 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,102 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,102 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,102 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,102 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,102 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,102 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,102 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,103 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,103 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,103 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,103 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,103 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,103 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,103 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,104 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,104 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,104 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,104 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,104 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,104 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,104 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,104 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,104 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,104 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,105 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,105 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,105 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,105 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,105 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,105 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,105 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,105 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,105 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,105 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,105 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,106 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,106 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,106 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,106 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,107 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,107 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,107 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,107 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,107 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,107 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,107 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,108 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,108 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,108 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,108 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,108 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,108 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,109 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,109 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,109 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,109 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,109 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,109 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,109 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,110 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,110 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,110 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,110 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,110 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,110 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,110 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,110 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,111 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,111 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,111 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,111 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,111 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,111 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,112 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,112 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,112 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,112 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,112 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,112 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,112 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,113 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,113 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,113 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,113 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,113 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,113 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,113 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,113 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,114 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,114 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,114 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,114 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,114 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,114 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,114 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,114 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,114 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,115 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,115 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,115 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,115 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,115 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,115 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,115 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,115 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,116 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,116 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,116 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,116 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,116 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,116 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,116 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,116 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,117 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,117 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,117 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,117 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,117 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,117 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,117 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,117 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,118 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,118 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,118 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,118 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,118 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,118 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,118 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,118 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,119 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,119 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,119 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,119 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,119 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,119 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,119 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,119 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,120 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,120 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,120 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,120 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,120 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,120 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,120 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,120 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,121 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,121 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,121 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,121 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,121 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,121 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,121 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,121 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,122 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,122 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,122 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,122 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,122 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,122 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,122 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,122 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,123 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,123 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,123 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,123 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,123 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,123 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,123 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,123 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,124 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,124 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,124 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,124 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,124 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,124 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,124 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,124 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,125 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,125 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,125 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,125 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,125 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,125 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,125 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,125 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,126 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,126 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,126 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,126 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,126 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,126 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,126 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,126 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,126 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,127 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,127 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,127 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,127 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,127 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,127 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,127 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,127 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,128 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,128 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,128 INFO [探索] matcha latte cafe TX | start=1
2025-08-19 22:43:52,128 INFO [探索] matcha latte cafe TX | start=11
2025-08-19 22:43:52,128 INFO [探索] matcha latte cafe TX | start=21
2025-08-19 22:43:52,128 INFO [探索] matcha cafe TX | start=1
2025-08-19 22:43:52,128 INFO [探索] matcha cafe TX | start=11
2025-08-19 22:43:52,128 INFO [探索] matcha cafe TX | start=21
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe WA | start=1
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe WA | start=11
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe WA | start=21
2025-08-19 22:43:52,129 INFO [探索] matcha cafe WA | start=1
2025-08-19 22:43:52,129 INFO [探索] matcha cafe WA | start=11
2025-08-19 22:43:52,129 INFO [探索] matcha cafe WA | start=21
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe IL | start=1
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe IL | start=11
2025-08-19 22:43:52,129 INFO [探索] matcha latte cafe IL | start=21
2025-08-19 22:43:52,129 INFO [探索] matcha cafe IL | start=1
2025-08-19 22:43:52,129 INFO [探索] matcha cafe IL | start=11
2025-08-19 22:43:52,130 INFO [探索] matcha cafe IL | start=21
2025-08-19 22:43:52,130 INFO [探索] matcha latte cafe FL | start=1
2025-08-19 22:43:52,130 INFO [探索] matcha latte cafe FL | start=11
2025-08-19 22:43:52,130 INFO [探索] matcha latte cafe FL | start=21
2025-08-19 22:43:52,130 INFO [探索] matcha cafe FL | start=1
2025-08-19 22:43:52,130 INFO [探索] matcha cafe FL | start=11
2025-08-19 22:43:52,130 INFO [探索] matcha cafe FL | start=21
2025-08-19 22:43:52,130 INFO [探索] matcha latte cafe CA | start=1
2025-08-19 22:43:52,130 INFO [探索] matcha latte cafe CA | start=11
2025-08-19 22:43:52,131 INFO [探索] matcha latte cafe CA | start=21
2025-08-19 22:43:52,131 INFO [探索] matcha cafe CA | start=1
2025-08-19 22:43:52,131 INFO [探索] matcha cafe CA | start=11
2025-08-19 22:43:52,131 INFO [探索] matcha cafe CA | start=21
2025-08-19 22:43:52,131 INFO [探索] matcha latte cafe NY | start=1
2025-08-19 22:43:52,131 INFO [探索] matcha latte cafe NY | start=11
2025-08-19 22:43:52,131 INFO [探索] matcha latte cafe NY | start=21
2025-08-19 22:43:52,131 INFO [探索] matcha cafe NY | start=1
2025-08-19 22:43:52,132 INFO [探索] matcha cafe NY | start=11
2025-08-19 22:43:52,132 INFO [探索] matcha cafe NY | start=21
2025-08-19 22:43:52,132 INFO [探索] matcha latte cafe TX | start=1
